07.12.2014,4.2
08.12.2014,4.5
09.12.2014,-0.7
10.12.2014,-0.9
11.12.2014,-0.9
12.12.2014,9.5
13.12.2014,12.5
14.12.2014,9.2
15.12.2014,9.7
16.12.2014,8.0
17.12.2014,6.7
18.12.2014,11.4
19.12.2014,13.0
20.12.2014,8.6
21.12.2014,6.7
22.12.2014,7.7
23.12.2014,10.9
24.12.2014,8.4
25.12.2014,7.2
26.12.2014,2.5
27.12.2014,2.3
28.12.2014,0.5
29.12.2014,-4.2
30.12.2014,-1.8
31.12.2014,0.2
01.01.2015,-1.7
02.01.2015,2.0
03.01.2015,8.2
04.01.2015,8.0
05.01.2015,2.1
06.01.2015,0.2
07.01.2015,4.9
08.01.2015,9.7
09.01.2015,11.9
10.01.2015,16.0
11.01.2015,11.8
12.01.2015,5.6
13.01.2015,13.0
14.01.2015,9.1
15.01.2015,9.1
16.01.2015,7.9
17.01.2015,3.7
18.01.2015,0.8
19.01.2015,2.0
20.01.2015,2.3
21.01.2015,1.6
22.01.2015,0.9
23.01.2015,1.3
24.01.2015,2.2
25.01.2015,1.7
26.01.2015,0.5
27.01.2015,2.7
28.01.2015,3.2
29.01.2015,2.8
30.01.2015,1.7
31.01.2015,3.8
01.02.2015,1.6
02.02.2015,2.2
03.02.2015,-0.7
04.02.2015,-0.3
05.02.2015,-1.0
06.02.2015,-0.9
07.02.2015,-1.4
08.02.2015,-0.2
09.02.2015,0.9
10.02.2015,3.8
11.02.2015,0.4
12.02.2015,-0.6
13.02.2015,-0.3
14.02.2015,1.9
15.02.2015,-0.1
16.02.2015,0.5
17.02.2015,0.9
18.02.2015,0.2
19.02.2015,3.5
20.02.2015,9.3
21.02.2015,6.7
22.02.2015,3.4
23.02.2015,2.9
24.02.2015,4.8
25.02.2015,5.2
26.02.2015,6.6
27.02.2015,1.9
28.02.2015,5.4
01.03.2015,9.7
02.03.2015,9.4
03.03.2015,10.4
04.03.2015,6.3
05.03.2015,4.7
06.03.2015,7.0
07.03.2015,10.6
08.03.2015,13.8
09.03.2015,14.4
10.03.2015,13.4
11.03.2015,9.8
12.03.2015,8.9
13.03.2015,8.4
14.03.2015,6.9
15.03.2015,9.6
16.03.2015,13.1
17.03.2015,14.9
18.03.2015,16.6
19.03.2015,15.4
20.03.2015,15.2
21.03.2015,12.1
22.03.2015,7.0
23.03.2015,10.4
24.03.2015,15.5
25.03.2015,12.8
26.03.2015,7.8
27.03.2015,11.1
28.03.2015,12.8
29.03.2015,13.0
30.03.2015,12.0
31.03.2015,15.8
01.04.2015,7.6
02.04.2015,6.9
03.04.2015,9.2
04.04.2015,5.2
05.04.2015,6.8
06.04.2015,6.7
07.04.2015,11.0
08.04.2015,15.8
09.04.2015,18.3
10.04.2015,20.6
11.04.2015,17.3
12.04.2015,19.1
13.04.2015,20.6
14.04.2015,19.6
15.04.2015,22.6
16.04.2015,21.6
17.04.2015,14.1
18.04.2015,11.4
19.04.2015,17.1
20.04.2015,17.8
21.04.2015,21.3
22.04.2015,23.3
23.04.2015,16.2
24.04.2015,20.9
25.04.2015,18.7
26.04.2015,19.7
27.04.2015,21.8
28.04.2015,11.6
29.04.2015,15.6
30.04.2015,15.4
01.05.2015,15.7
02.05.2015,18.3
03.05.2015,18.6
04.05.2015,20.2
05.05.2015,23.4
06.05.2015,18.5
07.05.2015,18.6
08.05.2015,23.2
09.05.2015,20.0
10.05.2015,22.0
11.05.2015,24.3
12.05.2015,29.0
13.05.2015,26.0
14.05.2015,20.7
15.05.2015,12.5
16.05.2015,20.6
17.05.2015,20.1
18.05.2015,23.3
19.05.2015,15.8
20.05.2015,10.8
21.05.2015,11.7
22.05.2015,14.8
23.05.2015,17.1
24.05.2015,19.6
25.05.2015,19.8
26.05.2015,15.2
27.05.2015,17.0
28.05.2015,22.9
29.05.2015,24.8
30.05.2015,21.0
31.05.2015,22.7
01.06.2015,24.7
02.06.2015,27.6
03.06.2015,28.8
04.06.2015,29.7
05.06.2015,32.2
06.06.2015,29.0
07.06.2015,29.3
08.06.2015,20.6
09.06.2015,15.6
10.06.2015,19.4
11.06.2015,26.0
12.06.2015,29.1
13.06.2015,26.7
14.06.2015,24.7
15.06.2015,17.6
16.06.2015,21.3
17.06.2015,21.5
18.06.2015,18.3
19.06.2015,18.7
20.06.2015,16.5
21.06.2015,20.1
22.06.2015,22.3
23.06.2015,17.6
24.06.2015,23.6
25.06.2015,24.2
26.06.2015,26.1
27.06.2015,25.5
28.06.2015,26.0
29.06.2015,28.1
30.06.2015,30.8
01.07.2015,33.0
02.07.2015,33.8
03.07.2015,34.0
04.07.2015,34.1
05.07.2015,33.4
06.07.2015,29.8
07.07.2015,33.4
08.07.2015,23.1
09.07.2015,21.4
10.07.2015,26.7
11.07.2015,30.7
12.07.2015,28.2
13.07.2015,25.6
14.07.2015,29.4
15.07.2015,30.6
16.07.2015,32.3
17.07.2015,31.3
18.07.2015,28.1
19.07.2015,31.0
20.07.2015,31.0
21.07.2015,33.8
22.07.2015,33.1
